symbol,timeframe,param_combo_id,entry_q_high,entry_q_low,hmax_bars,tp_R,n_trades,n_long,n_short,mean_final_R_gross,median_final_R_gross,std_final_R_gross,sharpe_R_gross,win_rate_gross,mean_cost_R_low_cost,mean_final_R_net_low_cost,median_final_R_net_low_cost,std_final_R_net_low_cost,sharpe_R_net_low_cost,win_rate_net_low_cost,mean_cost_R_high_cost,mean_final_R_net_high_cost,median_final_R_net_high_cost,std_final_R_net_high_cost,sharpe_R_net_high_cost,win_rate_net_high_cost,median_MFE_R,p75_MFE_R,p90_MFE_R,median_MAE_R,median_bars_held,mean_bars_held,pct_stop,pct_tp_hit,pct_hmax,pct_end_of_data
BTCUSD,1D,qh0.80_ql0.20_hmax80_tpNone,0.8,0.2,80,,66,24,42,0.05661896629443884,-0.32982878860976195,2.2968678006689425,0.024650511569690284,0.06060606060606061,0.0013084915193193577,0.05531047477511942,-0.33102569745712124,2.2967976009582918,0.024081562411961008,0.06060606060606061,0.030531468784118342,0.026087497510320554,-0.35775666171481235,2.295247673048934,0.01136587472308239,0.06060606060606061,0.5131171774558055,1.1417884259031834,2.664778461950342,-0.6503190816878026,1.0,8.257575757575758,0.9393939393939394,0.0,0.06060606060606061,0.0
BTCUSD,1D,qh0.80_ql0.20_hmax80_tp2.0,0.8,0.2,80,2.0,154,67,87,0.06121749845789969,-0.29568291607833164,1.4619892893574566,0.04187274072630501,0.14285714285714285,0.001257385258860617,0.059960113199039086,-0.29678754679283914,1.461850138657496,0.0410165937078229,0.14285714285714285,0.029338989373414393,0.03187850908448531,-0.3120022861892191,1.458800087493396,0.021852554957863354,0.14285714285714285,0.43629147357822273,1.2056511979789009,2.575000634983674,-0.5754967769845474,1.0,2.707792207792208,0.8571428571428571,0.14285714285714285,0.0,0.0
BTCUSD,1D,qh0.80_ql0.20_hmax80_tp3.0,0.8,0.2,80,3.0,124,56,68,0.029598546216227442,-0.31035090363061574,1.6763456469538855,0.017656589063246853,0.12096774193548387,0.0012327826237956794,0.02836576359243171,-0.31122583005190696,1.67614271354388,0.016923238912310623,0.12096774193548387,0.02876492788856585,0.0008336183276615526,-0.33589590520485557,1.6716510591758078,0.0004986796275967787,0.12096774193548387,0.5254122762701195,1.454615114757341,3.4359122931893076,-0.6405367770925015,1.0,3.7661290322580645,0.8790322580645161,0.12096774193548387,0.0,0.0
BTCUSD,1D,qh0.80_ql0.20_hmax80_tp4.0,0.8,0.2,80,4.0,106,43,63,0.2596131172098905,-0.30477536926898,2.0835684508931096,0.12460023432328746,0.12264150943396226,0.001205311539396643,0.2584078056704938,-0.3054687717300849,2.083421530199176,0.12403049595335126,0.12264150943396226,0.028123935919255,0.23148918129063545,-0.31713233793333095,2.0801718055623666,0.11128368371864036,0.12264150943396226,0.5254122762701195,1.2404436486433181,4.3541420224283325,-0.6503190816878026,1.0,5.39622641509434,0.8773584905660378,0.11320754716981132,0.009433962264150943,0.0
BTCUSD,1D,qh0.80_ql0.20_hmax100_tpNone,0.8,0.2,100,,57,20,37,0.20119144079063117,-0.3185113207384921,2.96543755692056,0.06784544841320388,0.07017543859649122,0.0013251406922065482,0.19986630009842474,-0.31942019244825465,2.9653297216851686,0.06740103761036147,0.07017543859649122,0.030919949484819454,0.17027149130581182,-0.3397183272996189,2.9629358752612704,0.057467153686138195,0.07017543859649122,0.5480374169344892,1.183431270883743,3.834250482377829,-0.6594168893966939,1.0,10.614035087719298,0.9298245614035088,0.0,0.07017543859649122,0.0
BTCUSD,1D,qh0.80_ql0.20_hmax100_tp2.0,0.8,0.2,100,2.0,154,67,87,0.06121749845789969,-0.29568291607833164,1.4619892893574566,0.04187274072630501,0.14285714285714285,0.001257385258860617,0.059960113199039086,-0.29678754679283914,1.461850138657496,0.0410165937078229,0.14285714285714285,0.029338989373414393,0.03187850908448531,-0.3120022861892191,1.458800087493396,0.021852554957863354,0.14285714285714285,0.43629147357822273,1.2056511979789009,2.575000634983674,-0.5754967769845474,1.0,2.707792207792208,0.8571428571428571,0.14285714285714285,0.0,0.0
BTCUSD,1D,qh0.80_ql0.20_hmax100_tp3.0,0.8,0.2,100,3.0,124,56,68,0.029598546216227442,-0.31035090363061574,1.6763456469538855,0.017656589063246853,0.12096774193548387,0.0012327826237956794,0.02836576359243171,-0.31122583005190696,1.67614271354388,0.016923238912310623,0.12096774193548387,0.02876492788856585,0.0008336183276615526,-0.33589590520485557,1.6716510591758078,0.0004986796275967787,0.12096774193548387,0.5254122762701195,1.454615114757341,3.4359122931893076,-0.6405367770925015,1.0,3.7661290322580645,0.8790322580645161,0.12096774193548387,0.0,0.0
BTCUSD,1D,qh0.80_ql0.20_hmax100_tp4.0,0.8,0.2,100,4.0,106,43,63,0.28876248591690856,-0.30477536926898,2.1388799257651954,0.13500640332280564,0.12264150943396226,0.0012061860204578534,0.28755629989645065,-0.3054687717300849,2.13874135072383,0.13445118073727375,0.12264150943396226,0.028144340477349913,0.2606181454395586,-0.31713233793333095,2.135677387402491,0.12203067138175508,0.12264150943396226,0.5254122762701195,1.2404436486433181,4.413020594844463,-0.6503190816878026,1.0,5.518867924528302,0.8773584905660378,0.12264150943396226,0.0,0.0
BTCUSD,1D,qh0.80_ql0.20_hmax150_tpNone,0.8,0.2,150,,49,22,27,0.7249895839302273,-0.2531081318994149,5.8049254361084035,0.12489214407829795,0.061224489795918366,0.0013088842803660916,0.7236806996498611,-0.25433085094826474,5.804644641044363,0.1246726965045801,0.061224489795918366,0.03054063320854214,0.6944489507216849,-0.2816382430392443,5.798380605883516,0.11976601708708802,0.061224489795918366,0.5438457785926984,1.144359803051688,4.846567380595911,-0.6449442360421872,2.0,13.510204081632653,0.9387755102040817,0.0,0.061224489795918366,0.0
BTCUSD,1D,qh0.80_ql0.20_hmax150_tp2.0,0.8,0.2,150,2.0,154,67,87,0.06121749845789969,-0.29568291607833164,1.4619892893574566,0.04187274072630501,0.14285714285714285,0.001257385258860617,0.059960113199039086,-0.29678754679283914,1.461850138657496,0.0410165937078229,0.14285714285714285,0.029338989373414393,0.03187850908448531,-0.3120022861892191,1.458800087493396,0.021852554957863354,0.14285714285714285,0.43629147357822273,1.2056511979789009,2.575000634983674,-0.5754967769845474,1.0,2.707792207792208,0.8571428571428571,0.14285714285714285,0.0,0.0
