symbol,timeframe,param_combo_id,entry_q_high,entry_q_low,hmax_bars,tp_R,n_trades,n_long,n_short,mean_final_R_gross,median_final_R_gross,std_final_R_gross,sharpe_R_gross,win_rate_gross,mean_cost_R_low_cost,mean_final_R_net_low_cost,median_final_R_net_low_cost,std_final_R_net_low_cost,sharpe_R_net_low_cost,win_rate_net_low_cost,mean_cost_R_high_cost,mean_final_R_net_high_cost,median_final_R_net_high_cost,std_final_R_net_high_cost,sharpe_R_net_high_cost,win_rate_net_high_cost,median_MFE_R,p75_MFE_R,p90_MFE_R,median_MAE_R,median_bars_held,mean_bars_held,pct_stop,pct_tp_hit,pct_hmax,pct_end_of_data
BTCUSD,4H,qh0.80_ql0.20_hmax80_tpNone,0.8,0.2,80,,439,215,224,0.5283786129678142,-0.2751557776543643,6.201761932680166,0.08519814509220752,0.07061503416856492,0.0036010870584797573,0.5247775259093345,-0.2768417420193107,6.201221709175324,0.084624861119362,0.07061503416856492,0.08402536469786101,0.44435324826995326,-0.35577828615002094,6.1893744838300115,0.07179291694675187,0.07061503416856492,0.44074413416722863,1.3237468498399139,4.641836879252702,-0.5866443057850569,2.0,10.690205011389521,0.9248291571753986,0.0,0.07289293849658314,0.002277904328018223
BTCUSD,4H,qh0.80_ql0.20_hmax80_tp2.0,0.8,0.2,80,2.0,1007,498,509,0.04861101213763431,-0.23209524167198636,1.8431254175882679,0.026374229161920996,0.16881827209533268,0.003643718855208374,0.04496729328242592,-0.2350071656589169,1.8429555896397973,0.024399553377851445,0.16881827209533268,0.08502010662152872,-0.03640909448389444,-0.31672088891112843,1.8397743447500312,-0.019789978367614057,0.16881827209533268,0.46894803548795705,1.5408790021681842,2.9696596148578,-0.5303159208212743,1.0,3.8222442899702087,0.8272095332671301,0.16782522343594836,0.003972194637537239,0.0009930486593843098
BTCUSD,4H,qh0.80_ql0.20_hmax80_tp3.0,0.8,0.2,80,3.0,922,459,463,0.06226988769519806,-0.24706917606424403,2.110916775174977,0.02949897808739353,0.12906724511930587,0.003596994348810277,0.058672893346387776,-0.25103126698259515,2.1106971977838773,0.02779787333208727,0.12906724511930587,0.08392986813890646,-0.021659980443708416,-0.3368954589991404,2.10629946050013,-0.010283428757355027,0.12906724511930587,0.4441501895554836,1.4391001198625937,3.6102847390939568,-0.5404030157752061,1.0,4.263557483731019,0.8665943600867679,0.1279826464208243,0.004338394793926247,0.0010845986984815619
BTCUSD,4H,qh0.80_ql0.20_hmax80_tp4.0,0.8,0.2,80,4.0,812,402,410,0.06393621620688475,-0.25278174638682815,2.321554975571814,0.0275402550788774,0.11206896551724138,0.0036219096822934778,0.06031430652459128,-0.25781192528782176,2.3213063541691126,0.02598291535982124,0.11206896551724138,0.08451122592018115,-0.020575009713296427,-0.33902849956166825,2.3162477930238583,-0.008882905263963913,0.11206896551724138,0.4441501895554836,1.4358759757395303,4.361008933404027,-0.557456644618789,1.0,5.056650246305419,0.8830049261083743,0.10960591133004927,0.006157635467980296,0.0012315270935960591
BTCUSD,4H,qh0.80_ql0.20_hmax100_tpNone,0.8,0.2,100,,346,172,174,0.9142887212707786,-0.3035519406336441,8.497868600519158,0.1075903575650631,0.07514450867052024,0.003916073902896554,0.910372647367882,-0.30888410887139894,8.49731219797743,0.107136542256806,0.07514450867052024,0.09137505773425293,0.8229136635365258,-0.37884477801443966,8.48506247082856,0.09698380729260193,0.07514450867052024,0.4516957743277471,1.5017623645039582,7.202572983630304,-0.5925206264398385,2.0,14.017341040462428,0.9190751445086706,0.0,0.07803468208092486,0.002890173410404624
BTCUSD,4H,qh0.80_ql0.20_hmax100_tp2.0,0.8,0.2,100,2.0,991,489,502,0.03088884547128697,-0.23238453798968156,2.0534142237888062,0.01504267629659893,0.16750756811301715,0.0036555176211981242,0.027233327850088827,-0.23578820551102134,2.0532821709118205,0.013263314821457328,0.16750756811301715,0.08529541116128955,-0.054406565690002615,-0.31672532947605997,2.0508906252975643,-0.026528262901444954,0.16750756811301715,0.46894803548795705,1.5408790021681842,2.945895409855839,-0.5312076624972423,1.0,3.905146316851665,0.829465186680121,0.16649848637739656,0.0030272452068617556,0.0010090817356205853
BTCUSD,4H,qh0.80_ql0.20_hmax100_tp3.0,0.8,0.2,100,3.0,906,450,456,0.04312626169362058,-0.24779417450778754,2.317660980202892,0.018607666117693034,0.12693156732891833,0.003609074906198216,0.039517186787422366,-0.251495089191606,2.3174800596261504,0.017051791502273882,0.12693156732891833,0.0842117478112917,-0.04108548611767112,-0.3379183236971809,2.313909047285244,-0.017755877728156167,0.12693156732891833,0.4441501895554836,1.4391001198625937,3.6116513053188157,-0.5423191189794143,1.0,4.362030905077263,0.869757174392936,0.12582781456953643,0.0033112582781456954,0.0011037527593818985
BTCUSD,4H,qh0.80_ql0.20_hmax100_tp4.0,0.8,0.2,100,4.0,793,392,401,0.04543704582725628,-0.2535899786128865,2.5426698420653353,0.01786981741614913,0.11097099621689786,0.0036315570391892782,0.041805488788067016,-0.2592298619717113,2.5424600344674895,0.01644292858936642,0.11097099621689786,0.0847363309144165,-0.03929928508716024,-0.3404200163156322,2.538236130879209,-0.015482911384429598,0.11097099621689786,0.4450911778632338,1.4565172626810274,4.3451131116364525,-0.5588543485853974,1.0,5.205548549810845,0.8852459016393442,0.10844892812105927,0.005044136191677175,0.0012610340479192938
BTCUSD,4H,qh0.80_ql0.20_hmax150_tpNone,0.8,0.2,150,,280,153,127,1.2729130079404425,-0.2757153490517129,9.60861404890639,0.13247623449766097,0.06785714285714285,0.0037638891999812406,1.2691491187404613,-0.2819565249377889,9.607985642071432,0.13209315313535785,0.06785714285714285,0.08782408133289563,1.1850889266075468,-0.35032707207346114,9.594128866776991,0.12352230651303106,0.06785714285714285,0.4238706252316109,1.2019584546389614,7.1025900096272725,-0.5615677733286297,2.0,18.082142857142856,0.925,0.0,0.07142857142857142,0.0035714285714285713
BTCUSD,4H,qh0.80_ql0.20_hmax150_tp2.0,0.8,0.2,150,2.0,962,479,483,0.055327334652256824,-0.231610907226513,1.8718419152127668,0.029557696193574085,0.1704781704781705,0.003658704426584472,0.05166863022567234,-0.2340371695256897,1.8716779349427666,0.0276055133530504,0.1704781704781705,0.08536976995363767,-0.030042435301380864,-0.31562549821118124,1.8686427061477704,-0.016077142624720223,0.1704781704781705,0.46365218307289485,1.5310548675336633,2.98355205240074,-0.5338653271549361,1.0,4.06964656964657,0.8264033264033264,0.16943866943866945,0.0031185031185031187,0.0010395010395010396
