symbol,timeframe,param_combo_id,entry_q_high,entry_q_low,hmax_bars,tp_R,n_trades,n_long,n_short,mean_final_R_gross,median_final_R_gross,std_final_R_gross,sharpe_R_gross,win_rate_gross,mean_cost_R_low_cost,mean_final_R_net_low_cost,median_final_R_net_low_cost,std_final_R_net_low_cost,sharpe_R_net_low_cost,win_rate_net_low_cost,mean_cost_R_high_cost,mean_final_R_net_high_cost,median_final_R_net_high_cost,std_final_R_net_high_cost,sharpe_R_net_high_cost,win_rate_net_high_cost,median_MFE_R,p75_MFE_R,p90_MFE_R,median_MAE_R,median_bars_held,mean_bars_held,pct_stop,pct_tp_hit,pct_hmax,pct_end_of_data
ETHUSD,8H,qh0.80_ql0.20_hmax80_tpNone,0.8,0.2,80,,493,223,270,0.4837489659907326,-0.2682926829268296,4.271135186158609,0.11326004560998425,0.0872210953346856,0.002244246409264814,0.4815047195814678,-0.2715243758967005,4.27102768215966,0.11273743824998886,0.0872210953346856,0.05236574954951233,0.43138321644122035,-0.32189176525711727,4.268682478688533,0.10105769604436687,0.0872210953346856,0.5316824471959256,1.5942368513529364,5.80897732041633,-0.6207921105035238,2.0,12.661257606490873,0.9087221095334685,0.0,0.08924949290060852,0.002028397565922921
ETHUSD,8H,qh0.80_ql0.20_hmax80_tp2.0,0.8,0.2,80,2.0,1288,622,666,0.047112418029313936,-0.2356508559760873,1.4112554487975724,0.0333833382676786,0.17313664596273293,0.002142943347928934,0.044969474681385006,-0.2373490375995058,1.4111474418896104,0.03186731120113728,0.17313664596273293,0.05000201145167513,-0.002889593422361189,-0.2822338205377864,1.4088932606800872,-0.0020509668851466808,0.17313664596273293,0.5552371593512768,1.5449543788931366,2.8166236193618515,-0.560608711665288,2.0,3.751552795031056,0.8237577639751553,0.17313664596273293,0.003105590062111801,0.0
ETHUSD,8H,qh0.80_ql0.20_hmax80_tp3.0,0.8,0.2,80,3.0,1095,523,572,0.11997685605864497,-0.25663443735856883,1.6116204131276302,0.07444486001874907,0.14885844748858448,0.0021278306608911056,0.11784902539775387,-0.2588840152235993,1.611533956660901,0.0731284779390793,0.14885844748858448,0.04964938208745912,0.07032747397118581,-0.3014907651715028,1.6097494621418313,0.04368845936908251,0.14885844748858448,0.5291378580499497,1.5009492656887709,3.6393564643476135,-0.5824665676077301,2.0,4.636529680365297,0.8493150684931506,0.14703196347031963,0.0036529680365296802,0.0
ETHUSD,8H,qh0.80_ql0.20_hmax80_tp4.0,0.8,0.2,80,4.0,862,404,458,0.14804274913867507,-0.25415739787766983,1.8987341194805676,0.0779691835838368,0.13109048723897912,0.0020555793138228146,0.14598716982485227,-0.25543568678217093,1.898687905260102,0.07688844987130912,0.13109048723897912,0.047963517322532345,0.10007923181614274,-0.29799621878329746,1.8977582987821238,0.05273549949978775,0.13109048723897912,0.5886086033151744,1.6291481040161144,4.437887554684029,-0.5891796341489899,2.0,6.387470997679815,0.8654292343387471,0.12296983758700696,0.010440835266821345,0.001160092807424594
ETHUSD,8H,qh0.80_ql0.20_hmax100_tpNone,0.8,0.2,100,,393,180,213,0.8581829552272845,-0.2642669443204883,4.842241798885358,0.17722843898973212,0.10687022900763359,0.0022763042786618434,0.8559066509486224,-0.2664244484109241,4.842103486204949,0.17676339495574236,0.10687022900763359,0.053113766502109666,0.8050691887251745,-0.323449721865641,4.839075127304876,0.16636840047853482,0.10687022900763359,0.5858421480878752,1.8000838222967308,7.568388000905459,-0.59294117647059,2.0,16.549618320610687,0.8905852417302799,0.0,0.10687022900763359,0.002544529262086514
ETHUSD,8H,qh0.80_ql0.20_hmax100_tp2.0,0.8,0.2,100,2.0,1285,622,663,0.05573454530434985,-0.23564064801178056,1.4017237297062641,0.039761433814086325,0.17276264591439688,0.0021468538034529303,0.053587691500896914,-0.23731605301914432,1.4016182057946658,0.0382327307674451,0.17276264591439688,0.0500932554139017,0.005641289890448136,-0.2805689320388297,1.3994202165891974,0.004031162208159058,0.17276264591439688,0.554288166602669,1.533999718428833,2.807719283703303,-0.5605550594215845,2.0,3.7992217898832683,0.8249027237354085,0.17276264591439688,0.0023346303501945525,0.0
ETHUSD,8H,qh0.80_ql0.20_hmax100_tp3.0,0.8,0.2,100,3.0,1093,520,573,0.12069710806081269,-0.25500109914267416,1.6345437050891358,0.07384146883624061,0.1473010064043916,0.0021305647573214214,0.11856654330349124,-0.2558881040503509,1.6344604977472899,0.07254170013096473,0.1473010064043916,0.04971317767083317,0.0709839303899795,-0.3014907651715028,1.6327464925862654,0.04347516942298934,0.1473010064043916,0.5291378580499497,1.4847558993694336,3.640312909469527,-0.5817371034762352,2.0,4.670631290027448,0.8517840805123513,0.1463860933211345,0.0018298261665141812,0.0
ETHUSD,8H,qh0.80_ql0.20_hmax100_tp4.0,0.8,0.2,100,4.0,846,396,450,0.16782131560811617,-0.24780073785074502,1.9014058461042258,0.08826170170453816,0.1288416075650118,0.002053650619882752,0.16576766498823342,-0.2492619423043596,1.9013514363193744,0.08718412694347845,0.1288416075650118,0.04791851446393089,0.1199028011441853,-0.2940823701084579,1.9002383620519578,0.06309882146296067,0.1288416075650118,0.5902825326573466,1.6314337231413354,4.442550011309548,-0.5878700201660032,2.0,6.574468085106383,0.8687943262411347,0.12529550827423167,0.004728132387706856,0.001182033096926714
ETHUSD,8H,qh0.80_ql0.20_hmax150_tpNone,0.8,0.2,150,,319,149,170,0.6794971331620357,-0.24118637622902148,5.31974023629234,0.12773126186244385,0.0877742946708464,0.002191745023806741,0.677305388138229,-0.24286685860177393,5.319570727545533,0.12732331664114183,0.0877742946708464,0.05114071722215728,0.6283564159398783,-0.29207205598220387,5.31583638040838,0.11820461936257073,0.0877742946708464,0.6193969030154854,1.6526762410050755,6.65612306358081,-0.59294117647059,2.0,20.981191222570533,0.9090909090909091,0.0,0.0877742946708464,0.003134796238244514
ETHUSD,8H,qh0.80_ql0.20_hmax150_tp2.0,0.8,0.2,150,2.0,1267,612,655,0.04156889226297021,-0.23738872403561187,1.4810190566737758,0.028067763257773257,0.1712707182320442,0.0021545997755374356,0.03941429248743278,-0.2395773520647063,1.480917357840775,0.02661478189768812,0.1712707182320442,0.05027399476254016,-0.008705102499569935,-0.28643191505270815,1.478797940644514,-0.00588660712887924,0.1712707182320442,0.5529953917050655,1.519343928688902,2.803769435097939,-0.5634421191277657,2.0,3.905288082083662,0.8271507498026835,0.1712707182320442,0.0015785319652722968,0.0
