symbol,timeframe,leg,trend_regime,vol_regime,n_trades,mean_final_R_gross,sharpe_R_gross,median_MFE_R,p75_MFE_R,p90_MFE_R,median_MAE_R,median_t_MFE,pct_stop,pct_tp_hit,pct_hmax,pct_end_of_data
BTCUSD,1D,all,all,all,49,0.7249895839302274,0.12489214407829795,0.5438457785926984,1.144359803051688,4.846567380595911,-0.6449442360421872,1.0,0.9387755102040817,0.0,0.061224489795918366,0.0
BTCUSD,1D,long,all,all,22,1.3941980489540098,0.1729078404836004,0.3503655797468064,1.1736634039257292,4.545756625082243,-0.6521805627194406,1.0,0.9545454545454546,0.0,0.045454545454545456,0.0
BTCUSD,1D,short,all,all,27,0.17970861242936775,0.05987097928963871,0.7305723592368545,1.128634013440546,3.2416630189372793,-0.6369290156551535,1.0,0.9259259259259259,0.0,0.07407407407407407,0.0
BTCUSD,1D,all,above_ma,all,32,0.9299433317765424,0.13803125654821394,0.30593722960864933,0.8887848875209337,1.1795241241005374,-0.6255718236356455,1.0,0.9375,0.0,0.0625,0.0
BTCUSD,1D,all,below_ma,all,17,0.3391942938665752,0.09441525947598264,1.079562513403391,2.147306818619337,7.761698556074124,-0.6594168893966939,3.0,0.9411764705882353,0.0,0.058823529411764705,0.0
BTCUSD,1D,all,all,high_vol,20,-0.29411653065262744,-0.24053923941292246,0.30593722960864933,0.7280023238475467,1.125310339486249,-0.710760487138332,1.0,0.95,0.0,0.05,0.0
BTCUSD,1D,all,all,medium_vol,20,-0.30669670395835547,-0.7984630089832168,0.6372090689147765,1.2744073910445,2.4138012415596632,-0.6352180848530691,1.0,1.0,0.0,0.0,0.0
BTCUSD,1D,all,all,low_vol,9,5.282306033866756,0.40554125280839093,1.9031276953107248,6.866618375457626,24.404252034749835,-0.6369290156551535,5.0,0.7777777777777778,0.0,0.2222222222222222,0.0
BTCUSD,1D,long,above_ma,all,16,2.037206453876525,0.21548070528767724,0.21813319192695813,0.7925711535478415,1.536324038148111,-0.6596658783758143,1.0,0.9375,0.0,0.0625,0.0
BTCUSD,1D,long,below_ma,all,6,-0.3204910308393646,-1.2334815529448626,1.5793359530461015,4.146014990671754,5.839434711740092,-0.5545322359005127,6.5,1.0,0.0,0.0,0.0
BTCUSD,1D,short,above_ma,all,16,-0.17731979032344009,-0.13189750464268962,0.4150335624339322,0.8887848875209337,1.128634013440546,-0.41208740385500525,1.0,0.9375,0.0,0.0625,0.0
BTCUSD,1D,short,below_ma,all,11,0.699022652797088,0.15547928282848436,1.079562513403391,1.9916721264733184,9.104318826998869,-0.8191052684271745,3.0,0.9090909090909091,0.0,0.09090909090909091,0.0
BTCUSD,1D,long,all,high_vol,7,-0.5444753318726108,-1.469897164385275,0.2809955803675258,0.5475219247529898,0.8629288834486109,-0.7180169881488109,1.0,1.0,0.0,0.0,0.0
BTCUSD,1D,long,all,medium_vol,12,-0.19960261529546142,-0.9766057423512929,0.34955829103954444,1.3598776545159268,2.1214978172986516,-0.6255718236356455,1.0,1.0,0.0,0.0,0.0
BTCUSD,1D,long,all,low_vol,3,12.292971927880677,0.563770370646843,6.866618375457626,24.868649154889372,35.66986762254842,-0.2576401260792123,8.0,0.6666666666666666,0.0,0.3333333333333333,0.0
BTCUSD,1D,short,all,high_vol,13,-0.15930794538032872,-0.1063858648909698,0.3308788788497729,0.8860844842505089,1.0779322054051796,-0.4496478661289351,1.0,0.9230769230769231,0.0,0.07692307692307693,0.0
BTCUSD,1D,short,all,medium_vol,8,-0.4673378369526964,-0.874379636570546,0.7719168179873717,1.237389658724945,3.814430674168399,-0.6758324705362087,1.5,1.0,0.0,0.0,0.0
BTCUSD,1D,short,all,low_vol,6,1.776973086859795,0.2919824718587364,1.491345104357058,2.0359443420546155,10.93393080874646,-1.045787414911293,4.0,0.8333333333333334,0.0,0.16666666666666666,0.0
