symbol,timeframe,leg,trend_regime,vol_regime,n_trades,mean_final_R_gross,sharpe_R_gross,median_MFE_R,p75_MFE_R,p90_MFE_R,median_MAE_R,median_t_MFE,pct_stop,pct_tp_hit,pct_hmax,pct_end_of_data
ETHUSD,8H,all,all,all,319,0.6794971331620357,0.12773126186244385,0.6193969030154854,1.6526762410050755,6.656123063580811,-0.59294117647059,1.0,0.9090909090909091,0.0,0.0877742946708464,0.003134796238244514
ETHUSD,8H,long,all,all,149,1.3554206305593564,0.19756237496755977,0.6569078151463834,1.7987362892858114,11.029989589319197,-0.6024993792932283,1.0,0.8993288590604027,0.0,0.10067114093959731,0.0
ETHUSD,8H,short,all,all,170,0.0870700677961488,0.025931963305274728,0.59536720764092,1.6455619156815429,4.813049373061594,-0.5649773665711963,1.0,0.9176470588235294,0.0,0.07647058823529412,0.0058823529411764705
ETHUSD,8H,all,above_ma,all,136,1.3170037267417527,0.19633448242699147,0.6236982850118753,1.8506216402895004,8.557821297845123,-0.6274139360363484,1.0,0.875,0.0,0.11764705882352941,0.007352941176470588
ETHUSD,8H,all,below_ma,all,183,0.2057217412120822,0.05218517556264974,0.6193969030154854,1.5864134386359556,4.623730072375509,-0.5856142584341196,1.0,0.9344262295081968,0.0,0.06557377049180328,0.0
ETHUSD,8H,all,all,high_vol,88,0.4877739226259062,0.17022120912124614,0.44700891279854993,1.107763345532659,6.345542432202567,-0.5118137170811337,1.0,0.8863636363636364,0.0,0.10227272727272728,0.011363636363636364
ETHUSD,8H,all,all,medium_vol,110,0.6013031041740562,0.10359300701407625,0.7511847170831076,2.1350215227272953,7.721294077910462,-0.624134240898363,1.0,0.9272727272727272,0.0,0.07272727272727272,0.0
ETHUSD,8H,all,all,low_vol,121,0.8900176762682931,0.14370063923866017,0.6197183098591553,1.631535724062415,4.52488687782806,-0.586342509831958,1.0,0.9090909090909091,0.0,0.09090909090909091,0.0
ETHUSD,8H,long,above_ma,all,67,2.6407643076642473,0.289253898631314,0.8342938203741455,3.769198945938842,16.70597831226373,-0.6418045112781927,2.0,0.835820895522388,0.0,0.16417910447761194,0.0
ETHUSD,8H,long,below_ma,all,82,0.30520079682731127,0.07725649887168226,0.6212820292203531,1.1833230492860602,4.598100198574187,-0.5895248888418362,1.0,0.9512195121951219,0.0,0.04878048780487805,0.0
ETHUSD,8H,short,above_ma,all,69,0.03161301773005474,0.014094175556364007,0.5944550017054,1.3184169373270749,6.208742953285345,-0.6130233607945043,1.0,0.9130434782608695,0.0,0.07246376811594203,0.014492753623188406
ETHUSD,8H,short,below_ma,all,101,0.1249565673462527,0.031608818584060075,0.6128084083014156,1.8972018257590797,4.62810383747178,-0.5519597267170133,1.0,0.9207920792079208,0.0,0.07920792079207921,0.0
ETHUSD,8H,long,all,high_vol,39,0.4129346949485026,0.1434981858446326,0.5826389344531226,1.0737507070035512,4.54139792463898,-0.5087700353269679,1.0,0.9230769230769231,0.0,0.07692307692307693,0.0
ETHUSD,8H,long,all,medium_vol,50,1.8001138914359254,0.21756571569353145,0.7361594533479789,4.582475932164018,11.26392979084292,-0.634855415517257,1.0,0.88,0.0,0.12,0.0
ETHUSD,8H,long,all,low_vol,60,1.5974587713092703,0.2152629739512308,0.6584934366070876,1.9094777350192391,7.6243782862015035,-0.6002089059923066,1.0,0.9,0.0,0.1,0.0
ETHUSD,8H,short,all,high_vol,49,0.547339838532411,0.18976576912464382,0.3825126129409699,1.409957531399655,6.327603118315456,-0.5148573988352995,1.0,0.8571428571428571,0.0,0.12244897959183673,0.02040816326530612
ETHUSD,8H,short,all,medium_vol,60,-0.397705885210835,-0.22382264541850444,0.7511847170831076,1.8531736958763916,4.381017137556538,-0.6101837317424406,1.0,0.9666666666666667,0.0,0.03333333333333333,0.0
ETHUSD,8H,short,all,low_vol,61,0.19417397622798774,0.041804153508823265,0.5524344569288379,1.3650075414781262,3.737646001796936,-0.5644171779141197,1.0,0.9180327868852459,0.0,0.08196721311475409,0.0
