symbol,timeframe,leg,trend_regime,vol_regime,n_trades,mean_final_R_gross,sharpe_R_gross,median_MFE_R,p75_MFE_R,p90_MFE_R,median_MAE_R,median_t_MFE,pct_stop,pct_tp_hit,pct_hmax,pct_end_of_data
ETHUSD,4H,all,all,all,761,0.41414608678047216,0.0752294881581014,0.4817518248175128,1.5359297860669188,5.465980560320186,-0.6214331008243438,1.0,0.9356110381077529,0.0,0.06307490144546649,0.001314060446780552
ETHUSD,4H,long,all,all,367,0.8025132371607341,0.12363496151471579,0.4814196608978319,1.3964566241515064,5.999516921886016,-0.6247104758123186,1.0,0.9291553133514986,0.0,0.0681198910081744,0.0027247956403269754
ETHUSD,4H,short,all,all,394,0.052392928938959214,0.011989207142061527,0.4849340542276537,1.7332566211522493,5.217688478106443,-0.620439668891592,1.0,0.9416243654822335,0.0,0.0583756345177665,0.0
ETHUSD,4H,all,above_ma,all,348,0.4278723370468299,0.09101067303139358,0.5298114010001864,1.9348806269511318,6.655207901696142,-0.6652750691230327,1.0,0.9339080459770115,0.0,0.06609195402298851,0.0
ETHUSD,4H,all,below_ma,all,413,0.40258014224610794,0.0659270478110129,0.4401187350154082,1.3086721340080238,4.425582601475245,-0.59249506254114,1.0,0.937046004842615,0.0,0.06053268765133172,0.002421307506053269
ETHUSD,4H,all,all,high_vol,241,-0.027734441586962543,-0.013420134946723837,0.4383975812547202,1.325593437440387,4.558285878885908,-0.622431472688829,1.0,0.9377593360995851,0.0,0.058091286307053944,0.004149377593360996
ETHUSD,4H,all,all,medium_vol,317,0.5590273040673334,0.10701041554034106,0.5015398152221685,1.7553219310633357,5.999516921886016,-0.6323959181717914,1.0,0.9463722397476341,0.0,0.05362776025236593,0.0
ETHUSD,4H,all,all,low_vol,203,0.7125000841037077,0.08776847571791467,0.4970326409495563,1.5130967269722189,5.499570614056075,-0.59249506254114,1.0,0.916256157635468,0.0,0.08374384236453201,0.0
ETHUSD,4H,long,above_ma,all,153,0.9706440286952875,0.1544081341431852,0.6897565277029363,2.2235716257245364,8.466503259397703,-0.7261195253977849,2.0,0.9150326797385621,0.0,0.08496732026143791,0.0
ETHUSD,4H,long,below_ma,all,214,0.6823075777925722,0.10267175014788094,0.4052283647477959,0.8396551767655962,3.40132515998536,-0.5945417990761501,1.0,0.9392523364485982,0.0,0.056074766355140186,0.004672897196261682
ETHUSD,4H,short,above_ma,all,195,0.002005317445732311,0.000702088970604661,0.4514589832996878,1.4687290241888848,5.296913117230857,-0.6640316205533571,1.0,0.9487179487179487,0.0,0.05128205128205128,0.0
ETHUSD,4H,short,below_ma,all,199,0.10176772412076449,0.01860918813003458,0.5128205128205069,1.9196103299710492,5.160631208349049,-0.59249506254114,1.0,0.9346733668341709,0.0,0.06532663316582915,0.0
ETHUSD,4H,long,all,high_vol,96,-0.10081493441306438,-0.0535557301772552,0.4529870101138179,1.3870180501720057,4.671498704277177,-0.7102208956834537,1.0,0.9479166666666666,0.0,0.041666666666666664,0.010416666666666666
ETHUSD,4H,long,all,medium_vol,177,1.0195903781554836,0.1548598318692551,0.4956253971357341,1.5396753832281356,5.255474477786763,-0.6323959181717914,1.0,0.9378531073446328,0.0,0.062146892655367235,0.0
ETHUSD,4H,long,all,low_vol,94,1.3163095192353518,0.1481347385653363,0.3993201720113525,1.3435401003267295,10.397211985788992,-0.5422356691090688,1.0,0.8936170212765957,0.0,0.10638297872340426,0.0
ETHUSD,4H,short,all,high_vol,145,0.020649884697904883,0.009450389710335806,0.4223144696712941,1.1290139994717214,4.417744224273883,-0.6094388703084359,1.0,0.9310344827586207,0.0,0.06896551724137931,0.0
ETHUSD,4H,short,all,medium_vol,140,-0.023256011029827713,-0.009091613282127643,0.5073461581860973,1.9174290473783953,6.3753933225349755,-0.6177071460530019,1.0,0.9571428571428572,0.0,0.04285714285714286,0.0
ETHUSD,4H,short,all,low_vol,109,0.1917836905039413,0.025936629729367413,0.5348222156920339,1.752577319587632,5.202979162090876,-0.6592077411551281,1.0,0.9357798165137615,0.0,0.06422018348623854,0.0
