horizon,group,N,mean_ret,std_ret,t_stat,ols_beta,ols_t_stat
2,high_ofi,252,0.010945055123437613,0.05538629356289437,3.1370101243145183,0.0018220171907373163,1.7684735510584848
2,low_ofi,252,0.0052550186682992234,0.064034423216423,1.3027498491863414,,
5,high_ofi,252,0.027533606333056734,0.10474687690286258,4.172749233654548,0.004567831118687659,2.7235045974371497
5,low_ofi,252,-0.0007067684508231381,0.10731982179479932,-0.10454360755237614,,
10,high_ofi,252,0.05885524619999267,0.16093461300399314,5.805451365249669,0.009878918021933017,4.031081350237127
10,low_ofi,252,0.003853895410868081,0.16760946634773136,0.3650073850192667,,
