horizon,group,N,mean_ret,std_ret,t_stat,ols_beta,ols_t_stat
2,high_ofi,12185,0.00015124793865356272,0.009287055011021846,1.7977289536990984,-4.2929719699840985e-05,-1.6008088463864498
2,low_ofi,12185,0.0001305718323167681,0.01046937766066795,1.376706614539543,,
5,high_ofi,12185,0.00020878395997806444,0.01446642932432311,1.593120212312312,-9.544089596511243e-05,-2.2989535267349996
5,low_ofi,12184,0.0003399522630380552,0.015622210055030276,2.40198565138319,,
10,high_ofi,12185,6.971027040229517e-05,0.019588267456838525,0.3928380158987025,-0.00017685009882151175,-3.0600919823646078
10,low_ofi,12184,0.0005850952259494861,0.022074629379038178,2.9256884617108927,,
