horizon,group,N,mean_ret,std_ret,t_stat,ols_beta,ols_t_stat
2,high_ofi,763,0.0030576977420495688,0.028504575864652982,2.9630722296968224,0.0006244322844179061,1.6904350755810957
2,low_ofi,763,0.0018413594333157172,0.03465146883883609,1.467841598518325,,
5,high_ofi,763,0.008383881251193648,0.045320054694106916,5.109953663558396,0.001693178068493916,2.8995070518568076
5,low_ofi,763,0.003087216485889526,0.05442042625376144,1.5669942923409812,,
10,high_ofi,763,0.015798399535528584,0.07123056644305722,6.126450992169062,0.0026835709362420072,3.142163375762007
10,low_ofi,763,0.0061811604079216684,0.07567609444600293,2.256179103881922,,
