horizon,group,N,mean_ret,std_ret,t_stat,ols_beta,ols_t_stat
2,high_ofi,3050,-2.0161326124386437e-05,0.01582255260807376,-0.0703707964021765,-0.00010935054821726569,-1.084832548508209
2,low_ofi,3049,0.0008312328802616651,0.019859638415904417,2.311160407463603,,
5,high_ofi,3050,0.00023684596222621,0.026050841597164025,0.5021045382534547,-0.00011878380088148888,-0.7537921719676361
5,low_ofi,3049,0.001125324913630359,0.030893894684074826,2.011333023904779,,
10,high_ofi,3050,0.0017380511695023367,0.03805024343518318,2.5226386088961195,0.00026638163051700167,1.1838198736407293
10,low_ofi,3048,0.0011738779002853157,0.042525919354640576,1.523970978389102,,
