horizon,group,N,mean_ret,std_ret,t_stat,ols_beta,ols_t_stat
2,high_ofi,24378,0.00010344400229436002,0.006872805470120838,2.350013190294645,-9.342618707956638e-06,-0.680958290533885
2,low_ofi,24378,9.874263600396584e-05,0.007363857924681658,2.0936223813785606,,
5,high_ofi,24378,0.00020579019365786518,0.010721583521881023,2.9968484346463615,-3.431821966201726e-05,-1.6000396594794366
5,low_ofi,24378,0.00032470318144892904,0.011387871222821902,4.45187572943652,,
10,high_ofi,24378,0.00021555850352249206,0.01514343465428545,2.2224899634483632,-5.8108704879855534e-05,-1.9552689460729422
10,low_ofi,24377,0.00042693118654368384,0.015733616384741377,4.2366194139664595,,
