file,rows,start_date,end_date,days,ofi_z_mean,ofi_z_std,ofi_z_min,ofi_z_max,fut_ret_2_mean,fut_ret_2_std,fut_ret_2_sharpe,fut_ret_5_mean,fut_ret_5_std,fut_ret_5_sharpe,fut_ret_10_mean,fut_ret_10_std,fut_ret_10_sharpe,corr_ofi_ret_2,corr_ofi_ret_5,corr_ofi_ret_10,q5_minus_q1,q5_return,q1_return,symbol,timeframe
EURUSD_1H_merged_bars_with_ofi.csv,95711,2010-01-01 00:00:00+00:00,2025-10-03 20:00:00+00:00,5754,0.0007927436511186067,1.008520138376313,-11.944555534530274,12.39317059814896,-2.9412984598065216e-06,0.0015606391045576244,-0.029918297831469064,-7.383694475194394e-06,0.0024568900999030127,-0.047707675664492556,-1.4829579100521544e-05,0.003462178203768154,-0.0679954226013636,0.0019940016191067117,0.0008928209787888887,-0.0021404802125203205,-3.534395632051377e-05,-3.9736957393416716e-05,-4.393001072902946e-06,EURUSD,1H
EURUSD_2H_merged_bars_with_ofi.csv,48448,2010-01-01 00:00:00+00:00,2025-10-03 20:00:00+00:00,5754,0.0014471212591994256,1.0121091356957341,-11.618105648235154,13.099696670775767,-5.810983118823372e-06,0.00218896987215665,-0.042141510673384626,-1.4649409781513374e-05,0.003439347101944349,-0.0676152083292498,-2.9582031481418003e-05,0.00483157292929932,-0.09719406046999192,-0.0017893559757775532,-0.005409495706430965,-0.0011496499225681688,-4.113576523146975e-05,-6.282920316011342e-05,-2.1693437928643676e-05,EURUSD,2H
EURUSD_30min_merged_bars_with_ofi.csv,191411,2010-01-01 00:00:00+00:00,2025-10-03 20:30:00+00:00,5754,0.000869217648888052,1.0040047453659733,-9.623722134571125,11.689637570892904,-1.4700808480060217e-06,0.0011040005258773193,-0.021138404773269587,-3.688233140546738e-06,0.0017395249669304171,-0.03365797393871062,-7.395703889224748e-06,0.0024538402996881997,-0.04784466192925806,-0.0039039622827572043,-0.0008523003671882762,-9.938458435498466e-05,-7.376185961693138e-06,-1.2170257902974842e-05,-4.794071941281704e-06,EURUSD,30min
EURUSD_4H_merged_bars_with_ofi.csv,24779,2010-01-01 00:00:00+00:00,2025-10-03 20:00:00+00:00,5754,-0.00034145656154731133,1.0224936023731621,-12.520675128747246,13.414020666459734,-1.1384695645460506e-05,0.0030593747128683426,-0.059072999400864246,-2.87928055621977e-05,0.004788872110089385,-0.09544452386387556,-5.780896160272524e-05,0.006759771385545941,-0.13575737452784312,-0.008152743806565338,0.0018538239446213853,0.005173591692745212,0.00012673244144336562,3.821438824394602e-05,-8.85180531994196e-05,EURUSD,4H
EURUSD_5min_merged_bars_with_ofi.csv,1148268,2010-01-01 00:00:00+00:00,2025-10-03 20:55:00+00:00,5754,0.0011292727934789804,1.0367905547392495,-10.90413241975785,11.32200603734703,-2.4232638314021655e-07,0.00045736345001642524,-0.00841084278871532,-6.121683919144433e-07,0.0007147939381159371,-0.013595347462814435,-1.2274975813444924e-06,0.001007189925033902,-0.019346817841102745,-0.006938641787859828,-0.005342638991824763,-0.0032675720085190473,-1.0564457742420722e-05,-7.1247950894835205e-06,3.439662652937202e-06,EURUSD,5min
EURUSD_8H_merged_bars_with_ofi.csv,12804,2010-01-01 00:00:00+00:00,2025-10-03 16:00:00+00:00,5754,-0.005490683206429996,1.0320336796620753,-10.738959439327015,13.66327227899155,-2.21137687778715e-05,0.004245327960074315,-0.08268977090138668,-5.5827009540291686e-05,0.0066550480305845134,-0.13316602645562206,-0.00011426757614692647,0.009360662423983793,-0.1937834582913448,0.00023492402773526744,-0.00043743220149129573,-0.0004416908274877149,1.6483769933006102e-05,8.937247077396045e-06,-7.546522855610057e-06,EURUSD,8H
USDJPY_15min_merged_bars_with_ofi.csv,393030,2010-01-03 22:00:00+00:00,2025-10-07 02:45:00+00:00,5755,-0.000281073724634209,0.9994922854347437,-10.694349520167114,11.74219803713039,2.802249286683138e-06,0.0008445945608526814,0.052669446864682744,7.0048995452471625e-06,0.0013300293223438688,0.0836066777372378,1.4028349663110703e-05,0.0018748926410445772,0.11877647935906065,-0.004011907614111297,-0.0025939100604107,-0.0017596514989664683,-1.3604841098370738e-05,7.1309190977052175e-06,2.0735760196075957e-05,USDJPY,15min
USDJPY_1D_merged_bars_with_ofi.csv,4931,2010-01-03 00:00:00+00:00,2025-10-07 00:00:00+00:00,5756,0.013766093282112044,1.000143641268675,-7.615113419037103,12.87442237638854,0.00022464431471465237,0.00744913199441276,0.4787293262828157,0.0005511745528898938,0.011599294855126339,0.7543238520000496,0.0011054081571362992,0.01633072176712189,1.0745275521965951,0.018568220544802738,-0.006683929161857091,0.00561789256671933,7.419439206011406e-05,0.001053299174931858,0.000979104782871744,USDJPY,1D
USDJPY_1H_merged_bars_with_ofi.csv,98270,2010-01-03 22:00:00+00:00,2025-10-07 02:00:00+00:00,5755,-0.0005488335519067186,1.0060604694803443,-11.239103992337034,12.251848910723831,1.1254229772783368e-05,0.0016840819476498109,0.1060847183282866,2.8050147517559306e-05,0.002650021992274788,0.16802965738355793,5.600213222786257e-05,0.0037358749685450217,0.23796467924404685,-0.005084159989906441,-0.0012513067867632617,-0.001354760901905653,-3.706477972638061e-05,2.5834646046858243e-05,6.289942577323886e-05,USDJPY,1H
USDJPY_2H_merged_bars_with_ofi.csv,49687,2010-01-03 22:00:00+00:00,2025-10-07 02:00:00+00:00,5755,-0.000279400901667116,1.010096383503105,-12.017451536480104,13.24354698124024,2.2219792522166517e-05,0.0023563975467339846,0.14968962757218965,5.5404813546916954e-05,0.0037124702743296933,0.23691075846932436,0.00011089679392120428,0.005246570605776434,0.3355395666497071,-0.0010927718743737721,-0.002046803858539442,-0.0029709803914788188,-1.6937609064667357e-05,8.507260468348078e-05,0.00010201021374814814,USDJPY,2H
USDJPY_30min_merged_bars_with_ofi.csv,196525,2010-01-03 22:00:00+00:00,2025-10-07 02:30:00+00:00,5755,-0.0001665921314383303,1.0013029773619382,-11.279542763844502,10.819386662195557,5.605283846133773e-06,0.0011895960987139637,0.07479944041929897,1.4040139896069238e-05,0.0018773586263470358,0.11872015719181646,2.8027019062079468e-05,0.0026452091117721123,0.16819658324642278,-0.004353994947757929,-0.0039913722439171035,-0.0017978327708082149,-1.2465666265203167e-05,7.495998052438858e-06,1.9961664317642025e-05,USDJPY,30min
USDJPY_4H_merged_bars_with_ofi.csv,25404,2010-01-03 20:00:00+00:00,2025-10-07 00:00:00+00:00,5755,-0.0004545595142289604,1.014675526745773,-12.124799579737626,12.118462883647451,4.354624081466981e-05,0.0033043439605381286,0.20920193255290068,0.00010866556495894785,0.005209860351090941,0.33110529831860996,0.0002163233267244837,0.007333598107133709,0.4682594139472291,-0.00412299723694099,-0.0011346202834898189,0.0037678453714446542,-4.1212674853454014e-05,0.0002008155711536651,0.00024202824600711912,USDJPY,4H
USDJPY_5min_merged_bars_with_ofi.csv,1178896,2010-01-03 22:00:00+00:00,2025-10-07 02:55:00+00:00,5755,0.0003473001810035917,1.0325289124199992,-12.51548025987507,12.542348629716622,9.373649593885268e-07,0.0004925657851890878,0.030209583915328072,2.3354090937474773e-06,0.0007704863118159401,0.048116974255583846,4.665820731184988e-06,0.0010860441360437917,0.06819944553097206,-0.005616063828656983,-0.0037714061106369494,-0.0026955633762290156,-8.499126614087907e-06,8.462417227156634e-07,9.34536833680357e-06,USDJPY,5min
USDJPY_8H_merged_bars_with_ofi.csv,13122,2010-01-03 16:00:00+00:00,2025-10-07 00:00:00+00:00,5755,0.0016916863428145616,1.0242710187667268,-12.841262045337778,12.544803196316996,8.389030632772519e-05,0.0045573353524140745,0.29221402963196635,0.0002104676663120602,0.007196490897914945,0.46426385746684457,0.0004150643260784185,0.0100946149991162,0.652718494956526,0.0005569766371010993,0.009423982386264015,0.010009927308947406,7.510151671214692e-05,0.0004685381340954637,0.00039343661738331677,USDJPY,8H
XAGUSD_15min_merged_bars_with_ofi.csv,366754,2010-01-01 00:00:00+00:00,2025-10-10 03:45:00+00:00,5761,0.0004308656011539458,1.002258819170779,-11.477712239740685,10.578748814820605,9.583531780854955e-06,0.0027324773883713135,0.055676160867935316,2.3672735415397528e-05,0.004245820700667887,0.0885089246730379,4.7016851121193196e-05,0.0059327395716986175,0.12580518055041787,-0.005514066177283555,-0.006529097571633839,-0.0032743457758772896,-7.286022296645584e-05,1.1839122396192629e-05,8.469934536264847e-05,XAGUSD,15min
XAGUSD_1D_merged_bars_with_ofi.csv,4832,2010-01-01 00:00:00+00:00,2025-10-10 00:00:00+00:00,5761,0.039170779950698266,1.0714777773651316,-6.218717283163552,5.763635352115583,0.000716113448687015,0.023291085010103837,0.48808153718370945,0.0017656052961039798,0.03721503937448395,0.7531394735311037,0.00345878373032771,0.052900204603900186,1.0379258444526394,-0.004954413486168791,0.014674980977382339,0.023971234032506693,0.00039005410724269555,0.00398604968322774,0.0035959955759850446,XAGUSD,1D
XAGUSD_1H_merged_bars_with_ofi.csv,92154,2010-01-01 00:00:00+00:00,2025-10-10 03:00:00+00:00,5761,0.00022489105170297918,1.0106496065491002,-11.63880696288102,12.296730380053123,3.761186461561112e-05,0.005338371177778834,0.11184494686232144,9.311330277371023e-05,0.008312355393584148,0.17782298606812144,0.000185366390393132,0.01172372563907644,0.2509953160837913,-0.0038316668431468163,-0.0023249518267113942,-0.002791474797882828,-0.00019985297713205199,0.0001345661757036047,0.0003344191528356567,XAGUSD,1H
XAGUSD_2H_merged_bars_with_ofi.csv,47827,2010-01-01 00:00:00+00:00,2025-10-10 02:00:00+00:00,5761,0.0021383613283252364,1.0171277237366847,-12.528670038972958,12.397077022833374,7.206089452830435e-05,0.007344292704015686,0.15575784941455503,0.00017910122893464235,0.011536504584854765,0.2464476000239417,0.0003617741364691002,0.01646266761814994,0.3488490752800416,-0.002044329348450283,-0.008489867421821385,-0.014326547175214465,-0.0008630044050806609,1.1217312632249684e-05,0.0008742217177129106,XAGUSD,2H
XAGUSD_30min_merged_bars_with_ofi.csv,183694,2010-01-01 00:00:00+00:00,2025-10-10 03:30:00+00:00,5761,0.0007395053322641795,1.0028358636506882,-11.564143968629825,11.742641735727322,1.8969021967596037e-05,0.0038152553813607572,0.0789262731699187,4.6920028013518525e-05,0.005925276957696838,0.12570422599811115,9.320842326118574e-05,0.008299977715557197,0.17827009890639703,-0.009177432808367013,-0.00521979305753989,-0.003143209021864864,-0.00018253640856953472,5.465125541296462e-05,0.00023718766398249933,XAGUSD,30min
