horizon,group,N,mean_ret,std_ret,t_stat,ols_beta,ols_t_stat
2,high_ofi,1198,0.0007431434814934138,0.016085492819439055,1.5990671832933907,0.00031387022596102534,1.9397551496851788
2,low_ofi,1198,1.6657069834380126e-06,0.01813990118050265,0.003178279587756959,,
5,high_ofi,1198,0.0025679686468483656,0.0263158095054808,3.377546929350142,0.0008271883485980909,3.1970050090124285
5,low_ofi,1198,-0.0003796420679366714,0.029630403848496484,-0.4434709422667473,,
10,high_ofi,1198,0.005561394175261874,0.038567301016505844,4.991060556632058,0.00097989208857287,2.7264139652995465
10,low_ofi,1198,0.0014203966815984842,0.04096817029876167,1.20002830516474,,
