horizon,group,N,mean_ret,std_ret,t_stat,ols_beta,ols_t_stat
2,high_ofi,160,-0.0013103046929652939,0.021376376551202367,-0.7753507239457517,-0.00013144672157648505,-0.2553902078554753
2,low_ofi,160,-0.0019820207283592767,0.021115672873349745,-1.1873076285798523,,
5,high_ofi,160,0.001457608108953265,0.03464443665626015,0.5321906782271536,0.0007120964188496988,0.8715391564984009
5,low_ofi,160,-0.00356193333501484,0.03931081548849966,-1.1461295902774338,,
10,high_ofi,160,0.006702098222460079,0.05059685363905946,1.675510942741987,0.00033812895728988727,0.2992248322433784
10,low_ofi,160,0.004309424221344236,0.04767507633904626,1.143372763280447,,
