horizon,group,N,mean_ret,std_ret,t_stat,ols_beta,ols_t_stat
2,high_ofi,188,0.01288761787054731,0.04994950389617351,3.537695066044364,0.0016172820031134785,1.4483189460875308
2,low_ofi,188,0.004107663492947151,0.060274010427458606,0.9344233749375196,,
5,high_ofi,188,0.028298939425141327,0.10053285074776072,3.8595892350294654,0.002427835073076724,1.34233391343161
5,low_ofi,188,0.0040393920243932116,0.08951090457424792,0.6187553716851104,,
10,high_ofi,188,0.06482996229061745,0.15830714914366711,5.6150569525846015,0.006586511172379537,2.5305784382188663
10,low_ofi,188,0.010285208799935011,0.1410152395473137,1.0000598410741484,,
