horizon,group,N,mean_ret,std_ret,t_stat,ols_beta,ols_t_stat
2,high_ofi,593,0.0021964769589417703,0.023684383397202514,2.2583534626681008,0.0005395439585457206,1.7465034174172474
2,low_ofi,593,0.00017127609780857972,0.025118045122167542,0.1660497668938413,,
5,high_ofi,593,0.005393498302361054,0.037203978402047,3.5302747745205427,0.0009530128493065077,1.9740010676392288
5,low_ofi,593,0.001368276107184827,0.03594824180016884,0.9268798392273485,,
10,high_ofi,593,0.011333637597665371,0.04960899913309272,5.56334769523653,0.000991088234515135,1.438099196985186
10,low_ofi,593,0.009323695595646548,0.056367131027786795,4.0280003724246844,,
