horizon,group,N,mean_ret,std_ret,t_stat,ols_beta,ols_t_stat
2,high_ofi,3439,3.2575754770700115e-05,0.001101119630603324,1.7349064819750764,5.439467248543833e-06,0.7180236009022288
2,low_ofi,3440,-1.606298113719538e-05,0.0012426271076581231,-0.7581664236233514,,
5,high_ofi,3438,4.6830632216582556e-05,0.0019352413385017237,1.4188870488583227,4.177050940459647e-06,0.352071218357303
5,low_ofi,3440,3.514911519005183e-05,0.001938802804036839,1.0633101979482042,,
10,high_ofi,3436,3.208625662227105e-05,0.002845054441323534,0.6610815687065374,-2.2885302225727327e-06,-0.13721751050526282
10,low_ofi,3440,3.423840708464009e-05,0.002985709817900522,0.6725819009076229,,
