horizon,group,N,mean_ret,std_ret,t_stat,ols_beta,ols_t_stat
2,high_ofi,154,-9.568438516382355e-05,0.004977231607496116,-0.23856876403179642,-0.00021074987830448989,-1.3729798386455467
2,low_ofi,155,0.0002451125607754415,0.005831214508230613,0.5233261042880284,,
5,high_ofi,153,0.000591139395810964,0.007986059858614041,0.9155942523133315,-0.0004275510163803158,-1.7961750368918425
5,low_ofi,155,0.0004449258821705914,0.009318543989372336,0.5944364879199905,,
10,high_ofi,153,4.519207445555501e-05,0.010182925960270052,0.05489533081592479,-0.0007969136910950927,-2.417564228682065
10,low_ofi,153,0.0008214410847192596,0.012394492313467518,0.8197725905657351,,
